pid,name,team,pos,mp,starts,mins,g,a,yc,rc,rating_best,xg,progPasses,xa,gConcOn,blocks,clrBox,shots,sot,passes,passAcc,keyPasses,touches,tackles,interceptions,aerials,dribbles,fouls,clearances,dispossessed,saves,ga,rating,pass_pct,xg_diff,xga,xga90,gPrev
260843,Andre Onana,Cameroon,GK,1,1,96,0,0,0,0,6.4,0.0,11,0.0,1,0,0,0,0,53,39,0,61,0,0,0,0,0,0,0,2,0,6.4,74,0.0,1.7,1.6,0.7
43834,Nicolas Nkoulou,Cameroon,DC,2,2,192,0,0,1,0,6.7,0.12,11,0.01,4,0,7,3,1,90,79,0,117,4,5,2,0,2,8,0,0,0,6.4,88,-0.12,3.7,1.74,-0.3
146355,Nicolas Ngamaleu,Cameroon,Sub,2,1,101,0,0,0,0,6.9,0.0,2,0.08,0,0,0,0,0,23,19,1,44,3,0,0,2,3,0,3,0,0,6.4,83,0.0,1.37,1.22,1.37
30635,Martin Caceres,Uruguay,DR,1,1,97,0,0,1,0,6.4,0.0,8,0.0,0,0,2,0,0,67,57,0,84,2,0,1,1,1,2,0,0,0,6.4,85,0.0,0.6,0.56,0.6
370912,Kim Min-Jae,South Korea,DC,3,3,282,0,0,0,0,6.7,0.09,33,0.01,7,1,8,2,0,189,167,0,215,2,2,10,1,0,8,0,0,0,6.4,88,-0.09,5.54,1.77,-1.46
457094,Son Jun-Ho,South Korea,Sub,3,0,89,0,0,0,0,6.9,0.0,10,0.01,0,1,0,0,0,59,55,0,70,3,3,0,0,5,0,0,0,0,6.4,93,0.0,2.28,2.31,2.28
405113,Jackson Porozo,Ecuador,DC,2,1,108,0,0,0,0,6.7,0.03,4,0.0,1,0,1,1,0,43,39,0,62,2,3,1,0,1,4,2,0,0,6.4,91,-0.03,0.15,0.12,-0.85
447662,Nasser Al Dawsari,Saudi Arabia,Sub,1,0,12,0,0,0,0,6.4,0.0,0,0.05,0,0,0,0,0,10,10,1,14,2,0,0,0,1,0,1,0,0,6.4,100,0.0,0.3,2.28,0.3
244779,Marko Grujic,Serbia,Sub,1,0,18,0,0,0,0,6.4,0.03,4,0.0,0,0,1,1,1,16,13,0,21,2,0,1,0,0,1,0,0,0,6.4,81,-0.03,0.05,0.27,0.05
361822,William Saliba,France,Sub,1,0,40,0,0,0,0,6.4,0.0,2,0.0,0,0,0,0,0,37,37,1,41,0,0,0,1,0,0,0,0,0,6.4,100,0.0,0.0,0.0,0.0
345528,Christian Fassnacht,Switzerland,Sub,1,0,18,0,0,0,0,6.4,0.36,1,0.0,0,0,0,1,1,10,7,0,14,0,0,0,2,0,0,0,0,0,6.4,70,-0.36,0.07,0.36,0.07
338275,Weston McKennie,USA,MC,4,4,271,0,0,1,0,6.6,0.6,22,0.11,2,0,4,5,1,142,110,4,184,5,0,3,1,6,5,3,0,0,6.38,77,-0.6,1.73,0.58,-0.27
322043,Matty Cash,Poland,DR,4,4,389,0,0,2,0,6.8,0.02,14,0.5,5,2,13,1,0,121,97,2,207,7,0,2,1,7,15,2,0,0,6.38,80,-0.02,7.34,1.7,2.34
401352,Jakub Kaminski,Poland,MR,4,2,253,0,0,0,0,6.8,0.24,1,0.37,3,1,1,4,2,55,33,2,104,7,0,0,2,5,1,6,0,0,6.38,60,-0.24,3.23,1.15,0.23
425603,Jeremy Sarmiento,Ecuador,Sub,3,0,102,0,0,0,0,6.6,0.02,0,0.04,1,0,0,1,1,30,20,2,52,3,1,2,2,2,0,1,0,0,6.37,67,-0.02,0.66,0.58,-0.34
367480,Josh Sargent,USA,FW,3,2,161,0,0,0,0,6.7,0.36,0,0.07,0,0,0,4,1,32,29,1,54,1,1,3,2,2,0,4,0,0,6.37,91,-0.36,1.35,0.76,1.35
386969,Neco Williams,Wales,DML,3,3,215,0,0,0,0,6.5,0.08,9,0.03,3,1,2,3,0,70,46,1,147,6,4,2,1,3,5,2,0,0,6.37,66,-0.08,3.02,1.26,0.02
384578,Selim Amallah,Croatia,Sub,7,3,357,0,0,2,0,6.5,0.18,3,0.02,0,1,3,2,0,87,66,2,161,16,9,2,1,11,4,3,0,0,6.37,76,-0.18,4.68,1.18,4.68
142959,Lee Jae-Sung,South Korea,AMC,3,3,211,0,0,0,0,6.8,0.02,4,0.04,5,0,2,1,0,96,84,2,119,12,3,3,2,2,2,0,0,0,6.37,88,-0.02,4.63,1.97,-0.37
409279,Hidemasa Morita,Japan,DMC,3,3,298,0,0,0,0,6.5,0.14,14,0.02,3,2,3,3,1,153,127,2,202,0,3,5,0,4,4,5,0,0,6.37,83,-0.14,2.56,0.77,-0.44
21571,Wayne Hennessey,Wales,GK,2,2,202,0,0,0,1,6.5,0.0,20,0.0,3,0,0,0,0,48,32,0,77,0,0,1,0,1,4,0,5,0,6.35,67,0.0,2.52,1.12,-0.48
22546,Papu Gomez,Argentina,ML,2,2,107,0,0,0,0,6.5,0.05,2,0.01,2,0,0,2,0,56,53,0,77,3,1,1,1,1,0,1,0,0,6.35,95,-0.05,0.2,0.16,-1.8
139519,Ferjani Sassi,Tunisia,Sub,2,0,61,0,0,1,0,6.7,0.02,4,0.01,0,0,0,1,0,33,25,0,43,2,1,2,2,1,0,0,0,0,6.35,76,-0.02,0.24,0.36,0.24
424462,Jakub Kiwior,Poland,DC,4,4,376,0,0,1,0,6.9,0.04,23,0.02,4,2,14,1,0,205,174,0,237,2,4,3,0,1,13,1,0,0,6.35,85,-0.04,7.3,1.75,3.3
114147,Alisson Becker,Brazil,GK,4,4,393,0,0,0,0,7.0,0.0,13,0.0,2,0,1,0,0,81,68,0,103,0,0,2,0,0,3,0,5,0,6.35,84,0.0,1.35,0.31,-0.65
403859,Pape Matar Sarr,Senegal,Sub,2,0,69,0,0,0,0,6.4,0.11,3,0.04,3,0,2,4,0,38,34,1,59,3,0,1,0,0,2,2,0,0,6.35,89,-0.11,0.75,0.98,-2.25
143600,Lukas Klostermann,Germany,Sub,2,0,81,0,0,0,0,6.5,0.0,6,0.02,2,0,0,0,0,44,44,0,57,4,0,0,0,1,1,0,0,0,6.35,100,0.0,1.22,1.36,-0.78
338780,Bruno Guimaraes,Brazil,Sub,2,0,83,0,0,1,0,6.6,0.97,5,0.25,1,0,0,5,2,50,42,0,71,0,0,1,2,2,0,2,0,0,6.35,84,-0.97,0.5,0.54,-0.5
318475,Pedro,Brazil,Sub,2,0,75,0,0,0,0,6.7,0.27,0,0.0,2,0,0,4,1,13,10,0,28,2,1,0,0,2,0,1,0,0,6.35,77,-0.27,0.6,0.72,-1.4
312994,Milad Mohammadi,Iran,DL,3,3,211,0,0,0,0,7.1,0.0,8,0.0,5,0,2,0,0,54,34,0,99,11,1,3,0,2,3,2,0,0,6.33,63,0.0,3.01,1.28,-1.99
457103,Saud Abdulhamid,Saudi Arabia,DR,3,3,297,0,0,1,0,6.7,0.02,13,0.06,5,0,4,1,0,87,67,2,163,5,2,4,2,7,4,1,0,0,6.33,77,-0.02,7.47,2.26,2.47
362470,Youssouf Fofana,France,Sub,6,2,256,0,0,0,0,7.4,0.18,10,0.09,3,1,0,4,0,112,96,1,148,11,3,1,2,3,0,3,0,0,6.33,86,-0.18,4.14,1.46,1.14
136345,Youri Tielemans,Belgium,MC,3,1,104,0,0,0,0,6.5,0.0,7,0.08,2,1,0,0,0,61,51,1,79,3,2,2,0,2,0,0,0,0,6.33,84,0.0,2.91,2.52,0.91
115519,Leon Goretzka,Germany,Sub,3,2,172,0,0,1,0,6.7,0.43,3,0.08,3,0,0,4,1,54,42,1,77,5,1,3,0,4,0,2,0,0,6.33,78,-0.43,2.38,1.24,-0.62
129903,Mario Pasalic,Morocco,Sub,7,2,272,0,0,0,0,6.8,0.17,9,0.24,2,2,2,3,0,90,69,1,134,12,2,8,0,5,3,3,0,0,6.33,77,-0.17,4.82,1.6,2.82
380706,Gabriel Martinelli,Brazil,Sub,3,1,133,0,0,0,0,6.8,0.74,2,0.33,2,0,0,4,3,36,29,3,78,3,0,0,3,2,0,2,0,0,6.33,81,-0.74,0.76,0.52,-1.24
236504,Karl Toko-Ekambi,Cameroon,FWL,3,2,175,0,0,0,0,6.8,0.4,2,0.35,4,0,0,2,1,50,42,3,77,2,2,1,1,0,0,4,0,0,6.33,84,-0.4,4.68,2.41,0.68
145385,Guillermo Varela,Uruguay,Sub,3,2,209,0,0,0,0,7.0,0.0,13,0.02,2,0,1,0,0,67,47,1,118,4,3,1,0,3,0,1,0,0,6.33,70,0.0,2.67,1.15,0.67
300426,Axel Disasi,France,DR,3,1,114,0,0,0,0,7.1,0.05,10,0.0,2,0,3,1,0,60,44,0,95,5,3,4,1,0,4,1,0,0,6.33,73,-0.05,1.3,1.03,-0.7
260819,Akram Afif,Qatar,FW,3,3,287,0,0,1,0,6.4,0.06,13,0.15,7,0,0,2,0,149,133,5,196,1,0,1,3,2,0,5,0,0,6.3,89,-0.06,4.37,1.37,-2.63
248112,Abdou Diallo,Senegal,DL,4,4,347,0,0,0,0,6.8,0.02,28,0.01,5,1,7,1,0,174,134,1,214,2,1,7,0,3,9,2,0,0,6.3,77,-0.02,3.24,0.84,-1.76
447660,Abdulelah Al Amri,Saudi Arabia,Sub,3,2,210,0,0,2,0,6.6,0.04,28,0.02,4,1,8,1,0,102,73,0,134,2,4,10,0,3,10,0,0,0,6.3,72,-0.04,5.58,2.39,1.58
321150,Dylan Bronn,Tunisia,DC,2,2,169,0,0,0,0,6.6,0.07,10,0.01,1,1,0,1,0,92,70,0,110,4,0,2,0,1,0,2,0,0,6.3,76,-0.07,1.67,0.89,0.67
313012,Richie Laryea,Canada,DMR,3,2,163,0,0,0,0,6.6,0.07,3,0.56,3,1,3,2,0,45,34,4,76,3,0,0,2,1,3,1,0,0,6.3,76,-0.07,2.1,1.16,-0.9
104010,Antonio Rudiger,Germany,DC,3,3,293,0,0,0,0,6.4,1.01,18,0.0,5,2,5,6,1,249,227,0,276,2,0,6,0,0,5,0,0,0,6.3,91,-1.01,3.83,1.18,-1.17
80382,Mario Gotze,Germany,Sub,2,0,54,0,0,0,0,6.6,0.04,0,0.09,2,0,0,1,1,21,19,2,32,1,0,0,0,0,0,0,0,0,6.3,90,-0.04,0.57,0.95,-1.43
343975,Nikola Vlasic,Morocco,Sub,6,0,220,0,0,0,0,6.7,0.16,2,0.11,2,0,0,4,0,49,41,0,90,3,2,2,4,3,0,4,0,0,6.3,84,-0.16,3.55,1.45,1.55
332823,Unai Simon,Spain,GK,4,4,413,0,0,0,0,7.2,0.0,46,0.0,3,0,2,0,0,141,131,0,173,0,0,2,0,0,2,0,6,0,6.3,93,0.0,3.05,0.66,0.05
408449,Nico Williams,Spain,Sub,4,1,159,0,0,0,0,6.6,0.09,2,0.06,3,0,0,1,0,54,48,0,99,4,0,1,5,0,0,2,0,0,6.3,89,-0.09,2.54,1.44,-0.46
114397,Fred,Brazil,Sub,4,2,151,0,0,1,0,6.6,0.25,9,0.12,1,1,3,3,1,82,70,4,99,4,0,0,0,3,3,1,0,0,6.3,85,-0.25,0.61,0.37,-0.39
94891,Danilo Pereira,Portugal,DC,1,1,100,0,0,1,0,6.3,0.0,10,0.0,2,1,3,0,0,78,68,0,92,2,3,5,1,1,3,1,0,0,6.3,87,0.0,1.38,1.24,-0.62
404086,Facundo Pellistri,Uruguay,FWR,3,2,191,0,0,0,0,6.5,0.1,2,0.13,1,0,1,1,0,43,31,4,72,3,0,0,0,2,2,3,0,0,6.3,72,-0.1,2.44,1.15,1.44
346320,Shaq Moore,USA,Sub,2,0,35,0,0,0,0,6.5,0.0,2,0.0,0,0,2,0,0,20,13,0,27,2,0,1,0,3,3,0,0,0,6.3,65,0.0,0.88,2.27,0.88
422963,Pathe Ciss,Senegal,Sub,3,2,151,0,0,1,0,6.7,0.03,4,0.01,3,1,4,1,0,57,46,0,79,5,2,5,1,4,4,1,0,0,6.3,81,-0.03,1.88,1.12,-1.12
125793,Alex Telles,Brazil,Sub,2,1,63,0,0,0,0,6.4,0.0,4,0.0,0,0,0,0,0,36,30,0,46,2,0,1,0,1,1,0,0,0,6.3,83,0.0,0.3,0.42,0.3
332872,Christian Bassogog,Cameroon,Sub,1,0,30,0,0,1,0,6.3,0.0,0,0.08,0,0,0,0,0,7,5,0,17,0,1,0,2,0,0,0,0,0,6.3,71,0.0,0.43,1.28,0.43
344119,Maxi Gomez,Uruguay,Sub,2,0,49,0,0,0,0,6.4,0.12,0,0.02,1,0,0,2,1,7,5,0,10,0,0,2,0,1,0,0,0,0,6.3,71,-0.12,1.2,2.21,0.2
68335,Denis Odoi,Ghana,Sub,1,0,24,0,0,0,0,6.3,0.0,1,0.0,0,2,2,0,0,1,1,0,7,1,0,0,0,0,1,0,0,0,6.3,100,0.0,0.32,1.21,0.32
447659,Ali Al Hassan,Saudi Arabia,MC,1,1,45,0,0,1,0,6.3,0.05,0,0.0,0,1,1,1,0,6,4,0,17,2,0,0,0,2,1,1,0,0,6.3,67,-0.05,0.94,1.88,0.94
276983,Ghaylene Chaalali,Tunisia,Sub,1,0,29,0,0,0,0,6.3,0.0,1,0.0,0,0,1,0,0,4,3,0,13,0,2,1,0,1,1,1,0,0,6.3,75,0.0,0.39,1.2,0.39
388098,Jeremy Doku,Belgium,Sub,1,0,23,0,0,0,0,6.3,0.0,0,0.03,0,0,0,0,0,11,8,0,20,0,0,0,2,0,0,0,0,0,6.3,73,0.0,0.0,0.0,0.0
82726,Fabian Schar,Switzerland,DC,2,2,145,0,0,2,0,6.9,0.08,10,0.0,4,1,5,2,0,82,65,0,103,2,2,4,0,1,7,1,0,0,6.3,79,-0.08,2.17,1.35,-1.83
30524,Kamil Grosicki,Poland,Sub,1,0,13,0,0,0,0,6.3,0.0,0,0.08,1,0,0,0,0,3,3,1,7,0,0,0,1,0,0,0,0,0,6.3,100,0.0,0.04,0.28,-0.96
37188,Yuto Nagatomo,Japan,DL,4,4,209,0,0,0,0,6.7,0.0,6,0.04,3,0,2,0,0,85,64,1,127,4,0,1,3,6,2,1,0,0,6.28,75,0.0,3.12,1.34,0.12
238244,Ruben Neves,Portugal,MC,5,4,272,0,0,1,0,6.4,0.09,19,0.02,3,1,4,2,0,254,235,2,280,8,3,2,0,5,5,1,0,0,6.28,93,-0.09,3.06,1.01,0.06
37684,Ehsan Hajisafi,Iran,ML,3,3,250,0,0,0,0,6.8,0.07,10,0.16,7,0,2,1,0,80,56,2,127,8,2,2,0,1,2,1,0,0,6.27,70,-0.07,3.84,1.38,-3.16
129197,Sardar Azmoun,Iran,Sub,3,2,139,0,0,0,0,6.8,0.89,2,0.15,2,0,1,5,3,29,18,1,41,1,0,4,0,1,1,0,0,0,6.27,62,-0.89,2.36,1.53,0.36
335692,Krepin Diatta,Senegal,AMR,3,3,181,0,0,0,0,6.7,0.11,2,0.13,1,0,0,3,1,68,57,3,98,0,0,2,1,4,0,7,0,0,6.27,84,-0.11,1.2,0.6,0.2
302312,Joe Rodon,Wales,DC,3,3,296,0,0,1,0,6.5,0.0,14,0.0,6,2,12,0,0,169,152,0,194,3,4,5,0,3,13,0,0,0,6.27,90,0.0,5.25,1.6,-0.75
293721,Ali Al Bulayhi,Saudi Arabia,DC,3,3,236,0,0,1,0,6.5,0.0,7,0.0,3,1,1,0,0,91,73,0,111,6,3,3,0,1,1,0,0,0,6.27,80,0.0,5.0,1.91,2.0
125883,Kingsley Coman,France,Sub,6,1,206,0,0,0,0,6.5,0.09,0,0.19,3,0,1,1,0,58,51,1,119,4,2,2,6,1,1,7,0,0,6.27,88,-0.09,4.12,1.8,1.12
344696,Uriel Antuna,Mexico,Sub,3,0,97,0,0,0,0,6.4,0.5,0,0.14,2,0,0,2,2,12,10,1,36,4,0,0,0,0,0,0,0,0,6.27,83,-0.5,0.85,0.79,-1.15
377283,Takehiro Tomiyasu,Japan,Sub,3,1,203,0,0,0,0,6.4,0.0,8,0.04,1,2,5,0,0,96,69,3,118,0,0,6,0,1,6,0,0,0,6.27,72,0.0,3.65,1.62,2.65
400828,Darwin Nunez,Uruguay,FWL,3,3,247,0,0,1,0,6.6,0.4,1,0.04,1,0,1,3,2,51,32,1,95,4,0,5,0,2,1,6,0,0,6.27,63,-0.4,2.0,0.73,1.0
262315,Mohammed Al Burayk,Saudi Arabia,Sub,2,1,69,0,0,0,0,6.3,0.36,5,0.04,1,0,1,2,1,41,35,1,60,1,1,1,0,0,4,0,0,0,6.25,85,-0.36,0.95,1.23,-0.05
400815,Amadou Onana,Belgium,Sub,2,1,109,0,0,2,0,6.3,0.45,2,0.0,0,0,0,2,0,63,58,0,82,5,0,2,1,4,0,1,0,0,6.25,92,-0.45,1.15,0.95,1.15
422938,Alejandro Balde,Spain,Sub,4,1,142,0,0,0,0,6.6,0.04,11,0.14,3,0,0,1,0,110,104,0,142,6,0,0,0,2,2,3,0,0,6.25,95,-0.04,1.88,1.19,-1.12
121711,Alexander Djiku,Ghana,DC,2,1,110,0,0,0,0,6.4,0.0,4,0.0,3,0,9,0,0,28,22,0,45,1,2,2,0,0,9,0,0,0,6.25,79,0.0,2.83,2.32,-0.17
109681,Jung Woo-Young,South Korea,DMC,4,4,316,0,0,2,0,7.0,0.02,30,0.05,8,1,5,1,0,208,178,2,244,6,3,6,0,11,7,2,0,0,6.25,86,-0.02,4.82,1.37,-3.18
389087,Giovanni Reyna,USA,Sub,2,0,63,0,0,0,0,6.4,0.09,0,0.2,2,0,0,2,0,33,23,2,45,0,0,2,0,0,0,1,0,0,6.25,70,-0.09,1.72,2.46,-0.28
316883,Gonzalo Montiel,Argentina,DR,4,1,129,0,0,3,0,6.4,0.02,3,0.17,1,0,1,1,0,66,57,3,101,5,1,1,0,4,1,2,0,0,6.25,86,-0.02,1.93,1.35,0.93
73494,Martin Braithwaite,Denmark,Sub,2,1,110,0,0,0,0,6.3,0.08,1,0.07,2,0,0,1,0,20,14,3,26,0,0,1,1,0,0,1,0,0,6.25,70,-0.08,1.97,1.61,-0.03
23100,Dries Mertens,Belgium,Sub,2,1,81,0,0,0,0,6.4,0.5,2,0.07,2,0,0,3,1,28,20,3,40,3,0,0,1,0,0,0,0,0,6.25,71,-0.5,1.28,1.42,-0.72
457903,Youstin Salas,Costa Rica,Sub,2,0,63,0,0,0,0,6.5,0.0,6,0.0,3,1,1,0,0,15,11,0,33,9,0,1,1,0,1,1,0,0,6.25,73,0.0,4.22,6.04,1.22
106883,Dani Carvajal,Spain,DR,2,1,147,0,0,0,0,6.4,0.0,5,0.01,3,0,0,0,0,116,103,0,145,3,2,0,0,0,1,0,0,0,6.25,89,0.0,2.16,1.32,-0.84
105995,Filip Kostic,Serbia,DML,2,2,191,0,0,0,0,6.3,0.03,10,0.2,6,0,1,1,0,75,50,1,134,6,0,0,0,3,1,1,0,0,6.25,67,-0.03,5.6,2.64,-0.4
339875,Bremer,Brazil,DC,2,1,122,0,0,0,0,6.5,0.39,9,0.0,2,0,6,1,0,81,77,0,95,2,1,5,0,2,6,0,0,0,6.25,95,-0.39,0.74,0.55,-1.26
427283,Abde Ezzalzouli,Morocco,Sub,2,0,76,0,0,0,0,6.3,0.07,1,0.34,1,1,0,1,0,11,9,2,33,2,0,1,1,1,2,0,0,0,6.25,82,-0.07,1.38,1.64,0.38
129402,Ali Karimi,Iran,MC,3,1,117,0,0,0,0,6.6,0.0,4,0.01,3,0,1,0,0,43,34,0,57,4,3,3,0,4,1,0,0,0,6.23,79,0.0,1.17,0.9,-1.83
103837,Ben Davies,Wales,DC,3,3,260,0,0,0,0,6.9,0.39,29,0.02,5,2,8,3,2,143,111,0,192,4,1,7,2,1,7,0,0,0,6.23,78,-0.39,3.75,1.3,-1.25
401168,Mikkel Damsgaard,Denmark,Sub,3,1,162,0,0,0,0,6.4,0.0,6,0.12,2,0,1,0,0,69,53,2,92,8,2,0,0,2,1,2,0,0,6.23,77,0.0,1.88,1.05,-0.12
403646,Jesper Lindstrm,Denmark,Sub,3,2,213,0,0,0,0,6.4,0.22,2,0.01,2,0,1,3,1,46,34,0,95,3,1,1,4,4,1,1,0,0,6.23,74,-0.22,2.09,0.88,0.09
377673,Wajdi Kechrida,Tunisia,Sub,3,1,136,0,0,1,0,6.4,0.0,8,0.14,0,1,1,0,0,43,25,1,89,3,0,1,0,2,3,3,0,0,6.23,58,0.0,0.71,0.47,0.71
273229,Cyle Larin,Canada,Sub,3,2,142,0,0,0,0,6.4,0.16,3,0.31,4,0,2,3,1,26,19,2,47,1,0,2,1,2,2,2,0,0,6.23,73,-0.16,1.77,1.12,-2.23
379256,Daniel-Kofi Kyereh,Ghana,Sub,3,0,61,0,0,0,0,6.3,0.0,2,0.0,0,0,3,0,0,18,18,0,35,2,0,0,2,0,4,2,0,0,6.23,100,0.0,0.56,0.82,0.56
90278,Nampalys Mendy,Senegal,DMC,4,3,293,0,0,1,0,6.6,0.07,12,0.01,5,0,3,2,0,157,140,1,185,6,3,0,1,5,3,0,0,0,6.22,89,-0.07,3.08,0.95,-1.92
61610,Ricardo Rodriguez,Switzerland,DL,4,4,378,0,0,0,0,6.7,0.0,21,0.25,9,0,6,0,0,187,141,2,260,8,0,10,0,6,8,3,0,0,6.22,75,0.0,5.53,1.32,-3.47
371030,Hwang In-Beom,South Korea,DMC,4,4,358,0,0,0,0,6.6,0.2,29,0.06,8,0,0,6,1,241,193,3,281,7,3,2,0,7,2,0,0,0,6.22,80,-0.2,6.15,1.55,-1.85
117973,Eric Dier,England,Sub,2,0,52,0,0,0,0,6.2,0.0,4,0.0,1,0,0,0,0,41,40,0,44,1,0,1,0,1,0,0,0,0,6.2,98,0.0,1.56,2.7,0.56
457078,Hossein Kanani,Iran,Sub,1,0,58,0,0,0,0,6.2,0.0,4,0.0,4,1,2,0,0,10,7,0,16,2,1,0,0,0,2,0,0,0,6.2,70,0.0,1.52,2.36,-2.48
289330,Pape Cisse,Senegal,DC,3,1,122,0,0,0,0,6.5,0.0,7,0.0,3,2,5,0,0,37,28,0,50,0,2,2,1,1,6,0,0,0,6.2,76,0.0,1.37,1.01,-1.63
133381,Vincent Janssen,Netherlands,FW,2,1,92,0,0,0,0,6.5,0.14,1,0.03,0,0,1,2,0,20,16,1,36,3,0,1,1,2,1,1,0,0,6.2,80,-0.14,0.38,0.37,0.38
366114,Sorba Thomas,Wales,Sub,1,0,8,0,0,0,0,6.2,0.0,1,0.01,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,1,0,0,6.2,67,0.0,0.0,0.0,0.0
299344,Lautaro Martinez,Argentina,FW,6,2,271,0,0,0,0,6.6,2.3,0,0.02,6,1,0,14,4,63,47,1,111,0,1,6,2,1,0,6,0,0,6.2,75,-2.3,2.2,0.73,-3.8
416207,Hannibal Mejbri,Tunisia,Sub,1,0,18,0,0,0,0,6.2,0.0,0,0.0,0,0,0,0,0,2,2,0,4,1,1,0,0,0,0,0,0,0,6.2,100,0.0,0.14,0.72,0.14
104257,Arkadiusz Milik,Poland,Sub,3,1,116,0,0,1,0,6.5,0.34,1,0.0,2,0,0,1,0,29,19,1,44,2,0,4,1,1,0,1,0,0,6.2,66,-0.34,2.32,1.8,0.32
363618,Lois Openda,Belgium,Sub,1,0,18,0,0,0,0,6.2,0.0,0,0.0,0,0,0,0,0,4,3,0,11,1,0,0,1,0,0,0,0,0,6.2,75,0.0,0.16,0.82,0.16
397859,Alistair Johnston,Canada,DC,3,3,284,0,0,1,0,6.3,0.82,24,0.09,7,1,4,2,1,143,117,3,220,10,2,4,1,5,3,1,0,0,6.2,82,-0.82,4.35,1.38,-2.65
420145,Anass Zaroury,Croatia,Sub,2,0,66,0,0,0,0,6.2,0.0,0,0.0,0,0,0,0,0,20,16,0,34,0,0,0,2,0,0,0,0,0,6.2,80,0.0,0.67,0.92,0.67
80764,Koke,Spain,Sub,2,0,65,0,0,0,0,6.4,0.0,3,0.01,1,0,0,0,0,60,56,0,68,1,0,0,0,0,0,0,0,0,6.2,93,0.0,0.89,1.24,-0.11
83455,Bryan Oviedo,Costa Rica,DL,3,3,269,0,0,0,0,6.8,0.0,8,0.04,9,1,4,0,0,76,58,0,120,8,3,2,0,2,5,0,0,0,6.2,76,0.0,8.05,2.69,-0.95
14051,Bryan Ruiz,Costa Rica,Sub,1,0,38,0,0,0,0,6.2,0.0,0,0.0,3,1,0,0,0,10,8,0,17,1,0,2,1,0,0,0,0,0,6.2,80,0.0,0.8,1.89,-2.2
373842,Diogo Costa,Portugal,GK,5,5,488,0,0,0,0,7.0,0.0,40,0.01,6,0,3,0,0,136,91,1,182,1,0,0,0,0,4,1,11,0,6.2,67,0.0,5.92,1.09,-0.08
386979,Tariq Lamptey,Ghana,Sub,2,1,112,0,0,1,0,6.3,0.05,0,0.01,4,1,3,1,0,21,14,0,55,4,1,0,0,3,2,1,0,0,6.2,67,-0.05,2.16,1.73,-1.84
404193,Fabian Rieder,Switzerland,Sub,2,1,74,0,0,1,0,6.3,0.0,0,0.0,0,0,1,0,0,25,13,1,41,4,0,0,1,4,1,2,0,0,6.2,52,0.0,0.55,0.67,0.55
420235,Samuel Gouet,Cameroon,MC,2,1,112,0,0,0,0,6.4,0.0,4,0.0,1,0,2,0,0,58,52,0,66,1,0,1,0,0,3,0,0,0,6.2,90,0.0,1.83,1.47,0.83
322502,Gael Ondoua,Cameroon,Sub,2,0,59,0,0,0,0,6.3,0.0,3,0.0,0,0,0,0,0,19,17,0,28,2,2,1,0,2,0,1,0,0,6.2,89,0.0,0.58,0.89,0.58
24328,Edinson Cavani,Uruguay,Sub,3,1,140,0,0,1,0,6.3,0.23,2,0.19,1,0,0,3,0,37,27,5,46,0,0,2,1,0,0,0,0,0,6.2,73,-0.23,0.82,0.53,-0.18
397846,Matias Vina,Uruguay,Sub,2,0,34,0,0,0,0,6.2,0.0,2,0.0,1,0,0,0,0,16,8,0,28,4,0,0,1,1,0,1,0,0,6.2,50,0.0,0.98,2.59,-0.02
137460,Erick Gutierrez,Mexico,Sub,1,0,55,0,0,1,0,6.2,0.0,1,0.0,2,0,1,0,0,29,24,0,38,3,2,1,0,2,1,0,0,0,6.2,83,0.0,0.21,0.34,-1.79
447671,Abdulrahman Al Obud,Saudi Arabia,Sub,2,0,49,0,0,0,0,6.2,0.02,0,0.01,0,0,0,1,0,11,8,1,24,7,0,1,0,0,0,0,0,0,6.2,73,-0.02,1.61,2.95,1.61
333365,Ajdin Hrustic,Australia,Sub,3,0,81,0,0,0,0,6.4,0.04,1,0.0,0,0,1,1,0,19,16,0,36,2,1,0,1,1,1,1,0,0,6.2,84,-0.04,2.16,2.4,2.16
78498,Romelu Lukaku,Belgium,Sub,2,0,64,0,0,0,0,6.6,1.91,0,0.08,1,0,1,5,2,9,6,1,18,0,0,1,1,1,1,1,0,0,6.2,67,-1.91,0.55,0.77,-0.45
377288,Ayase Ueda,Japan,FW,1,1,45,0,0,0,0,6.2,0.0,1,0.0,0,1,1,0,0,12,7,1,25,1,0,1,0,1,2,2,0,0,6.2,58,0.0,0.08,0.16,0.08
422717,Hiroki Ito,Japan,Sub,1,0,51,0,0,0,0,6.2,0.0,6,0.0,1,0,0,0,0,61,56,1,64,0,0,1,0,3,0,0,0,0,6.2,92,0.0,0.07,0.12,-0.93
447272,Daniel Chacon,Costa Rica,Sub,1,0,2,0,0,0,0,6.2,0.0,0,0.0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,6.2,100,0.0,0.0,0.0,0.0
142981,Ali Assadalla,Qatar,Sub,1,0,33,0,0,0,0,6.2,0.0,1,0.0,0,0,0,0,0,23,21,0,25,0,0,0,1,0,0,0,0,0,6.2,91,0.0,0.03,0.09,0.03
318871,Trent Alexander-Arnold,England,Sub,1,0,38,0,0,0,0,6.2,0.0,4,0.01,0,0,0,0,0,21,20,0,24,0,0,0,0,1,0,0,0,0,6.2,95,0.0,0.2,0.47,0.2
