match_id,event_id,market_xg
4837112,237,0.015352313406765461
4837112,600,0.12153472751379013
4837112,498,0.5180198550224304
4837112,164,0.13669876754283905
4837112,384,0.01360898744314909
4837112,353,0.4513319134712219
4837112,580,0.05708131566643715
4837112,908,0.07840021699666977
4837112,131,0.014120400883257389
4837112,176,0.8397001028060913
4837112,818,0.1048586294054985
4837112,166,0.5869128704071045
4837112,515,0.014949648641049862
4837112,536,0.02281750738620758
4837112,914,0.09062767028808594
4837112,116,0.018711484968662262
4837112,440,0.017879988998174667
4837112,638,0.06257011741399765
4837113,383,0.01124297920614481
4837113,641,0.6140755414962769
4837113,587,0.5629894137382507
4837113,178,0.0576726496219635
4837113,142,0.009472325444221497
4837113,669,0.0260931309312582
4837113,407,0.023740364238619804
4837113,432,0.09954245388507843
4837113,166,0.010247665457427502
4837113,697,0.08954332023859024
4837113,948,0.08129914104938507
4837113,90,0.06622575223445892
4837113,328,0.06421186774969101
4837113,147,0.03471217676997185
4837113,798,0.057033877819776535
4837113,635,0.456959992647171
4837113,917,0.06159551814198494
4837113,401,0.056025125086307526
4837113,231,0.03642446920275688
4837113,441,0.06089051812887192
4837113,249,0.05932294949889183
4837113,379,0.08613128960132599
4837113,446,0.014573671855032444
4837113,766,0.06824450194835663
4837114,149,0.455783873796463
4837114,363,0.012763912789523602
4837114,285,0.037202756851911545
4837114,511,0.02346600592136383
4837114,652,0.13936404883861542
4837114,682,0.0699886679649353
4837114,761,0.031433213502168655
4837114,106,0.5027597546577454
4837114,572,0.12480875849723816
4837114,258,0.06484029442071915
4837114,395,0.07277356088161469
4837114,505,0.14388000965118408
4837114,676,0.022545225918293
4837114,757,0.07437517493963242
4837114,802,0.04334215447306633
4837114,413,0.04371027648448944
4837114,494,0.061175402253866196
4837114,570,0.048319779336452484
4837114,315,0.07099685817956924
4837114,658,0.03016822412610054
4837114,807,0.037752099335193634
4837114,253,0.029090359807014465
4837114,441,0.05411103740334511
4837114,584,0.0831293910741806
4837114,847,0.042974989861249924
4837114,853,0.03646952658891678
4837114,909,0.07768946886062622
4837114,624,0.11860474944114685
4837115,881,0.4169263243675232
4837115,703,0.39811789989471436
4837115,757,0.03020547889173031
4837115,682,0.02746005915105343
4837115,407,0.07209043949842453
4837115,192,0.03669429197907448
4837115,398,0.07788646966218948
4837115,390,0.08897411078214645
4837115,166,0.6627313494682312
4837115,382,0.05824225768446922
4837115,433,0.033477794378995895
4837115,67,0.06550363451242447
4837115,560,0.1430029571056366
4837115,111,0.034974757581949234
4837115,99,0.01187167689204216
4837115,475,0.2976067066192627
4837115,82,0.08100379258394241
4837115,538,0.04034443199634552
4837116,323,0.04847456142306328
4837116,571,0.029794052243232727
4837116,854,0.06056126207113266
4837116,840,0.06496678292751312
4837116,849,0.03168453276157379
